cursor timestamp xpos ypos event xpath attrs extras
0 1516279061135 0 0 load / {} {}
0 1516279074958 0 0 focus / {} {}
0 1516279075317 617 1 mouseover //*[@id='searchform']/div/div {} {"topRight":161,"topLeft":499,"bottomRight":268,"bottomLeft":543,"middle":247,"inTarget":false}
0 1516279075468 490 141 mouseover //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":257,"topLeft":364,"bottomRight":272,"bottomLeft":375,"middle":61,"inTarget":true}
0 1516279075668 403 186 mousemove //*[@id='tads']/ol/li/div[4]/span {} {"topRight":352,"topLeft":288,"bottomRight":345,"bottomLeft":280,"middle":37,"inTarget":true}
0 1516279075841 411 156 mousemove //*[@id='tads']/ol/li/div[2] {} {"topRight":338,"topLeft":288,"bottomRight":343,"bottomLeft":294,"middle":28,"inTarget":true}
0 1516279075991 415 154 mousemove //*[@id='tads']/ol/li/div[2] {} {"topRight":333,"topLeft":292,"bottomRight":339,"bottomLeft":299,"middle":26,"inTarget":true}
0 1516279076141 431 142 mousemove //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":316,"topLeft":306,"bottomRight":327,"bottomLeft":318,"middle":27,"inTarget":true}
0 1516279076283 441 133 mousedown //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":305,"topLeft":315,"bottomRight":320,"bottomLeft":330,"middle":36,"inTarget":true}
0 1516279076393 441 133 mouseup //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":305,"topLeft":315,"bottomRight":320,"bottomLeft":330,"middle":36,"inTarget":true}
0 1516279076394 441 133 click //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":305,"topLeft":315,"bottomRight":320,"bottomLeft":330,"middle":36,"inTarget":true}
0 1516279076567 443 130 mouseover //*[@id='vs0p1c0'] {} {"topRight":302,"topLeft":316,"bottomRight":319,"bottomLeft":333,"middle":39,"inTarget":true}
0 1516279076707 451 120 mousedown //*[@id='vs0p1c0'] {} {"topRight":294,"topLeft":324,"bottomRight":315,"bottomLeft":344,"middle":51,"inTarget":true}
0 1516279076826 451 120 mouseup //*[@id='vs0p1c0'] {} {"topRight":294,"topLeft":324,"bottomRight":315,"bottomLeft":344,"middle":51,"inTarget":true}
0 1516279076828 451 120 click //*[@id='vs0p1c0'] {} {"topRight":294,"topLeft":324,"bottomRight":315,"bottomLeft":344,"middle":51,"inTarget":true}
0 1516279076829 0 0 beforeunload / {} {}
0 1516279076991 506 125 mousemove //*[@id='vs0p1c0'] {} {"topRight":239,"topLeft":379,"bottomRight":263,"bottomLeft":394,"middle":82,"inTarget":true}
0 1516279077141 717 161 mousemove //*[@id='tads']/ol/li/div[2] {} {"topRight":67,"topLeft":592,"bottomRight":81,"bottomLeft":594,"middle":281,"inTarget":true}
0 1516279077299 0 0 unload / {} {}
